state_ut,district,year_month,Latitude,Longitude,Cases,Deaths,preci,LAI,Temp,Cases_MA_3,Deaths_MA_3,Case_Growth_Rate,Month,Season
Maharashtra,Jalgaon,2020-02,20.84288265,75.52612464,20.0,0.0,4.98e-05,9.0,306.6333334,110.0,1.0,-0.9253731343283582,2,Winter
Maharashtra,Jalgaon,2020-06,20.84288265,75.52612464,74.0,0.0,0.3034654863,8.0,313.51,120.66666666666667,0.6666666666666666,2.7,6,Monsoon
Maharashtra,Jalgaon,2021-09,20.84288265,75.52612464,54.0,1.0,0.8720325502,10.0,302.2666666,49.333333333333336,0.3333333333333333,-0.2702702702702703,9,Monsoon
Maharashtra,Jalgaon,2022-05,20.84288265,75.52612464,99.0,1.0,0.00019428141490000002,3.5,317.84833330000004,75.66666666666667,0.6666666666666666,0.8333333333333333,5,Summer
Maharashtra,Jalna,2010-06,19.91883295,75.87085986,1910.0,0.0,0.09391444629000001,1.0,311.65999999999997,1910.0,0.0,0.0,6,Monsoon
Maharashtra,Jalna,2010-07,19.91883295,75.87085986,1335.0,0.0,0.45230347015000005,1.5,152.65,1622.5,0.0,-0.3010471204188482,7,Monsoon
Maharashtra,Jalna,2011-07,19.91883295,75.87085986,29.0,0.0,0.2865051658,3.0,302.49,1091.3333333333333,0.0,-0.9782771535580524,7,Monsoon
Maharashtra,Jalna,2011-08,19.91883295,75.87085986,14.0,1.0,0.4952336925,7.0,0.0,459.3333333333333,0.3333333333333333,-0.5172413793103448,8,Monsoon
Maharashtra,Jalna,2011-09,19.91883295,75.87085986,20.0,0.0,0.8533028042,8.0,0.0,21.0,0.3333333333333333,0.4285714285714286,9,Monsoon
Maharashtra,Jalna,2012-06,19.91883295,75.87085986,50.0,0.0,0.02458837989,0.0,313.8866666,28.0,0.3333333333333333,1.5,6,Monsoon
Maharashtra,Jalna,2012-08,19.91883295,75.87085986,24.0,0.0,0.4622592128,0.0,309.36,31.333333333333332,0.0,-0.52,8,Monsoon
Maharashtra,Jalna,2013-06,19.91883295,75.87085986,39.0,0.0,0.2964024913,2.0,308.71,37.666666666666664,0.0,0.625,6,Monsoon
Maharashtra,Jalna,2013-07,19.91883295,75.87085986,59.0,0.0,0.4127350501,4.0,300.1,40.666666666666664,0.0,0.5128205128205128,7,Monsoon
Maharashtra,Jalna,2014-05,19.91883295,75.87085986,28.0,0.0,0.0006152937121,3.0,318.66,42.0,0.0,-0.5254237288135593,5,Summer
Maharashtra,Jalna,2014-09,19.91883295,75.87085986,15.0,2.0,1.510543968,10.0,301.87,34.0,0.6666666666666666,-0.4642857142857143,9,Monsoon
Maharashtra,Jalna,2014-10,19.91883295,75.87085986,20.0,1.0,0.009091637421,13.0,310.4833334,21.0,1.0,0.33333333333333326,10,Post-Monsoon
Maharashtra,Jalna,2015-07,19.91883295,75.87085986,97.0,0.0,0.005347359458,5.0,310.528,44.0,1.0,3.8499999999999996,7,Monsoon
Maharashtra,Jalna,2016-05,19.91883295,75.87085986,47.0,0.0,0.000449560675,2.0,321.3366666,54.666666666666664,0.3333333333333333,-0.5154639175257731,5,Summer
Maharashtra,Jalna,2016-06,19.91883295,75.87085986,18181713.0,0.0,0.35478928544,1.0,235.05133335,6060619.0,0.0,386843.9574468085,6,Monsoon
Maharashtra,Jalna,2016-07,19.91883295,75.87085986,12.0,1.0,0.5742483549,3.0,0.0,6060590.666666667,0.3333333333333333,-0.9999993399961818,7,Monsoon
Maharashtra,Jalna,2016-08,19.91883295,75.87085986,127.0,1.0,0.63666822795,5.5,151.85,6060617.333333333,0.6666666666666666,9.583333333333334,8,Monsoon
Maharashtra,Jalna,2017-12,19.91883295,75.87085986,11.0,0.0,6.09e-05,0.0,304.2833334,50.0,0.6666666666666666,-0.9133858267716536,12,Winter
Maharashtra,Jalna,2018-01,19.91883295,75.87085986,11.0,0.0,0.0004715470776,0.0,303.7133334,49.666666666666664,0.3333333333333333,0.0,1,Winter
Maharashtra,Jalna,2018-04,19.91883295,75.87085986,18.0,1.0,6.65e-05,4.0,321.6033334,13.333333333333334,0.3333333333333333,0.6363636363636365,4,Summer
Maharashtra,Jalna,2018-06,19.91883295,75.87085986,62.0,0.0,0.01809043212,0.0,309.285,30.333333333333332,0.3333333333333333,2.4444444444444446,6,Monsoon
Maharashtra,Jalna,2019-09,19.91883295,75.87085986,9.0,1.0,0.8986838949,0.0,0.0,29.666666666666668,0.6666666666666666,-0.8548387096774194,9,Monsoon
Maharashtra,Kolhapur,2009-12,16.7028412,74.2405329,80.0,0.0,0.001971785189,8.0,304.176,80.0,0.0,0.0,12,Winter
Maharashtra,Kolhapur,2010-11,16.7028412,74.2405329,35.0,0.0,0.1720387075,8.0,303.32,57.5,0.0,-0.5625,11,Post-Monsoon
Maharashtra,Kolhapur,2011-04,16.7028412,74.2405329,32.0,0.0,6.13e-05,6.0,316.72,49.0,0.0,-0.08571428571428574,4,Summer
Maharashtra,Kolhapur,2012-06,16.7028412,74.2405329,196.0,0.0,0.618424487,0.0,301.38,87.66666666666667,0.0,5.125,6,Monsoon
Maharashtra,Kolhapur,2012-07,16.7028412,74.2405329,452028.0,0.0,0.26591936886666667,5.0,305.17333333333335,150752.0,0.0,2305.265306122449,7,Monsoon
Maharashtra,Kolhapur,2012-11,16.7028412,74.2405329,41.0,0.0,0.0394037879,10.0,305.42,150755.0,0.0,-0.9999092976541276,11,Post-Monsoon
Maharashtra,Kolhapur,2013-03,16.7028412,74.2405329,28.0,0.0,3.82e-05,6.0,311.09000000000003,150699.0,0.0,-0.31707317073170727,3,Summer
Maharashtra,Kolhapur,2013-05,16.7028412,74.2405329,11.0,0.0,0.01053841209,6.0,312.255,26.666666666666668,0.0,-0.6071428571428572,5,Summer
Maharashtra,Kolhapur,2013-08,16.7028412,74.2405329,17.0,0.0,0.1271391726,0.0,302.82,18.666666666666668,0.0,0.5454545454545454,8,Monsoon
Maharashtra,Kolhapur,2013-10,16.7028412,74.2405329,13.0,1.0,0.273760896,11.0,306.115,13.666666666666666,0.3333333333333333,-0.23529411764705888,10,Post-Monsoon
Maharashtra,Kolhapur,2014-05,16.7028412,74.2405329,133.0,0.0,0.08568161256,7.0,315.745,54.333333333333336,0.3333333333333333,9.23076923076923,5,Summer
Maharashtra,Kolhapur,2015-01,16.7028412,74.2405329,22.0,0.0,7.96e-05,0.0,303.572,56.0,0.3333333333333333,-0.8345864661654135,1,Winter
Maharashtra,Kolhapur,2015-06,16.7028412,74.2405329,48.0,0.0,0.9542822088,0.0,301.78000000000003,67.66666666666667,0.0,1.1818181818181817,6,Monsoon
Maharashtra,Kolhapur,2015-09,16.7028412,74.2405329,14.0,0.0,0.4009048268,8.0,310.55333340000004,28.0,0.0,-0.7083333333333333,9,Monsoon
Maharashtra,Kolhapur,2015-11,16.7028412,74.2405329,11.0,0.0,7.44e-05,9.0,305.7,24.333333333333332,0.0,-0.2142857142857143,11,Post-Monsoon
Maharashtra,Kolhapur,2015-12,16.7028412,74.2405329,603.0,1.0,0.00027030450765,0.0,305.3896667,209.33333333333334,0.3333333333333333,53.81818181818182,12,Winter
Maharashtra,Kolhapur,2016-02,16.7028412,74.2405329,7.0,1.0,4.73e-05,5.0,307.5966666,207.0,0.6666666666666666,-0.988391376451078,2,Winter
Maharashtra,Kolhapur,2016-03,16.7028412,74.2405329,13.0,0.0,0.01202549065,5.0,315.2133334,207.66666666666666,0.6666666666666666,0.8571428571428572,3,Summer
Maharashtra,Kolhapur,2016-05,16.7028412,74.2405329,33.0,1.0,0.03786334578,5.0,317.61333340000004,17.666666666666668,0.6666666666666666,1.5384615384615383,5,Summer
Maharashtra,Kolhapur,2016-07,16.7028412,74.2405329,18.0,0.0,1.556754063,3.0,303.6,21.333333333333332,0.3333333333333333,-0.4545454545454546,7,Monsoon
Maharashtra,Kolhapur,2016-08,16.7028412,74.2405329,50.0,0.0,1.117584664,9.0,0.0,33.666666666666664,0.3333333333333333,1.7777777777777777,8,Monsoon
Maharashtra,Kolhapur,2016-10,16.7028412,74.2405329,4947.0,0.0,0.107614466565,11.0,306.21000000000004,1671.6666666666667,0.0,97.94,10,Post-Monsoon
Maharashtra,Kolhapur,2017-06,16.7028412,74.2405329,25.0,0.0,0.2546117814,6.0,306.88,1674.0,0.0,-0.9949464321811199,6,Monsoon
Maharashtra,Kolhapur,2017-07,16.7028412,74.2405329,416.0,0.0,0.5048733383,6.5,302.365,1796.0,0.0,15.64,7,Monsoon
Maharashtra,Kolhapur,2017-09,16.7028412,74.2405329,107.0,0.0,0.717267795,5.0,304.32,182.66666666666666,0.0,-0.7427884615384616,9,Monsoon
Maharashtra,Kolhapur,2017-11,16.7028412,74.2405329,41.0,2.0,0.029649541574999997,9.5,306.1016667,188.0,0.6666666666666666,-0.6168224299065421,11,Post-Monsoon
Maharashtra,Kolhapur,2018-05,16.7028412,74.2405329,9.0,0.0,0.1703639866,7.0,310.27500000000003,52.333333333333336,0.6666666666666666,-0.7804878048780488,5,Summer
Maharashtra,Kolhapur,2018-06,16.7028412,74.2405329,51706945.0,3.0,1.1806989189500001,4.25,305.8075,17235665.0,1.6666666666666667,5745215.111111111,6,Monsoon
Maharashtra,Kolhapur,2018-11,16.7028412,74.2405329,3471.0,0.0,0.01155062069,9.0,306.952,17236808.333333332,1.0,-0.9999328716867725,11,Post-Monsoon
Maharashtra,Kolhapur,2019-02,16.7028412,74.2405329,7.0,1.0,0.0001514302351,5.0,312.42,17236807.666666668,1.3333333333333333,-0.9979832901181216,2,Winter
Maharashtra,Kolhapur,2019-06,16.7028412,74.2405329,7.0,0.0,0.3320778241,6.0,308.01,1161.6666666666667,0.3333333333333333,0.0,6,Monsoon
Maharashtra,Kolhapur,2019-08,16.7028412,74.2405329,253.0,2.0,0.21575982043333333,5.666666666666667,301.7144444666667,89.0,1.0,35.142857142857146,8,Monsoon
Maharashtra,Kolhapur,2019-09,16.7028412,74.2405329,6.0,0.0,0.5116805797,12.0,304.46500000000003,88.66666666666667,0.6666666666666666,-0.9762845849802372,9,Monsoon
Maharashtra,Kolhapur,2019-10,16.7028412,74.2405329,7.0,2.0,0.4333649695,5.0,302.93,88.66666666666667,1.3333333333333333,0.16666666666666674,10,Post-Monsoon
Maharashtra,Kolhapur,2019-11,16.7028412,74.2405329,824.0,0.0,0.014170720316649999,4.5,305.19950000000006,279.0,0.6666666666666666,116.71428571428571,11,Post-Monsoon
Maharashtra,Kolhapur,2019-12,16.7028412,74.2405329,7.0,0.0,0.004473537781,9.0,304.248,279.3333333333333,0.6666666666666666,-0.991504854368932,12,Winter
Maharashtra,Kolhapur,2020-01,16.7028412,74.2405329,1122.0,1.0,0.0025027302416666666,5.0,304.326,651.0,0.3333333333333333,159.28571428571428,1,Winter
Maharashtra,Kolhapur,2020-02,16.7028412,74.2405329,56.0,0.0,0.000195932962,7.0,306.4766666,395.0,0.3333333333333333,-0.9500891265597148,2,Winter
Maharashtra,Kolhapur,2020-04,16.7028412,74.2405329,607.0,0.0,0.1258905428,0.0,313.0666666,595.0,0.3333333333333333,9.839285714285714,4,Summer
Maharashtra,Kolhapur,2020-06,16.7028412,74.2405329,19939.0,0.0,0.4959610002175,3.5,156.32750000000001,6867.333333333333,0.0,31.848434925864908,6,Monsoon
Maharashtra,Kolhapur,2020-07,16.7028412,74.2405329,11.0,0.0,1.439750798,4.0,301.88,6852.333333333333,0.0,-0.9994483173679723,7,Monsoon
Maharashtra,Kolhapur,2020-12,16.7028412,74.2405329,72.0,0.0,6.87e-05,9.0,302.94,6674.0,0.0,5.545454545454546,12,Winter
Maharashtra,Kolhapur,2021-06,16.7028412,74.2405329,5.0,3.0,0.4365472546,7.0,305.93,29.333333333333332,1.0,-0.9305555555555556,6,Monsoon
Maharashtra,Kolhapur,2021-08,16.7028412,74.2405329,6215.0,0.0,0.21519561315000002,7.0,298.5433333,2097.3333333333335,1.0,1242.0,8,Monsoon
Maharashtra,Kolhapur,2021-10,16.7028412,74.2405329,103.0,0.0,0.008330392193,12.0,307.0233334,2107.6666666666665,1.0,-0.9834271922767498,10,Post-Monsoon
Maharashtra,Kolhapur,2021-11,16.7028412,74.2405329,663.0,0.0,0.042726307023,5.0,305.15999999999997,2327.0,0.0,5.436893203883495,11,Post-Monsoon
Maharashtra,Kolhapur,2021-12,16.7028412,74.2405329,29612.0,1.0,0.046862260833333336,10.333333333333334,301.38166666666666,10126.0,0.3333333333333333,43.66365007541478,12,Winter
Maharashtra,Latur,2011-06,18.35159075,76.75542361,787881.0,0.0,0.3281226344,3.0,316.71,787881.0,0.0,0.0,6,Monsoon
Maharashtra,Latur,2012-07,18.35159075,76.75542361,57.0,0.0,0.4842234377,8.0,0.0,393969.0,0.0,-0.999927654049279,7,Monsoon
Maharashtra,Latur,2013-11,18.35159075,76.75542361,16.0,0.0,4.77e-05,12.0,304.6966666,262651.3333333333,0.0,-0.7192982456140351,11,Post-Monsoon
Maharashtra,Latur,2016-10,18.35159075,76.75542361,13.0,0.0,0.01018348899,0.0,305.868,28.666666666666668,0.0,-0.1875,10,Post-Monsoon
Maharashtra,Latur,2016-11,18.35159075,76.75542361,35.0,0.0,5.96e-05,8.0,304.816,21.333333333333332,0.0,1.6923076923076925,11,Post-Monsoon
Maharashtra,Latur,2017-07,18.35159075,76.75542361,17.0,1.0,0.2824084343,0.0,0.0,21.666666666666668,0.3333333333333333,-0.5142857142857142,7,Monsoon
Maharashtra,Latur,2017-09,18.35159075,76.75542361,1222.0,0.0,0.6918539039,18.0,301.955,424.6666666666667,0.3333333333333333,70.88235294117646,9,Monsoon
Maharashtra,Latur,2017-12,18.35159075,76.75542361,41.0,0.0,7.72e-05,0.0,305.6566666,426.6666666666667,0.3333333333333333,-0.9664484451718495,12,Winter
Maharashtra,Latur,2018-04,18.35159075,76.75542361,120.0,0.0,0.07542967381,3.0,319.872,461.0,0.0,1.9268292682926829,4,Summer
Maharashtra,Latur,2019-07,18.35159075,76.75542361,28.0,0.0,0.5098842908,4.0,309.40000000000003,63.0,0.0,-0.7666666666666666,7,Monsoon
Maharashtra,Latur,2019-09,18.35159075,76.75542361,9.0,0.0,0.6187087164,9.0,303.2466666,52.333333333333336,0.0,-0.6785714285714286,9,Monsoon
Maharashtra,Latur,2022-06,18.35159075,76.75542361,21.0,0.0,0.02719165232,2.0,312.02500000000003,19.333333333333332,0.0,1.3333333333333335,6,Monsoon
Maharashtra,Mumbai (city),2016-06,18.9733536,72.82810492,60.0,0.0,0.0,2.0,278.90000000000003,60.0,0.0,0.0,6,Monsoon
Maharashtra,Nagpur,2010-02,21.1498134,79.0820556,81.0,0.0,0.02901093857,0.0,306.156,81.0,0.0,0.0,2,Winter
Maharashtra,Nagpur,2010-03,21.1498134,79.0820556,115.0,0.0,2.37e-05,4.0,314.42,98.0,0.0,0.4197530864197532,3,Summer
Maharashtra,Nagpur,2011-08,21.1498134,79.0820556,2.0,2.0,0.7207405476,10.0,0.0,66.0,0.6666666666666666,-0.9826086956521739,8,Monsoon
Maharashtra,Nagpur,2012-08,21.1498134,79.0820556,40161.0,0.0,0.2691498959,0.0,302.21,13426.0,0.6666666666666666,20079.5,8,Monsoon
Maharashtra,Nagpur,2013-07,21.1498134,79.0820556,12.0,0.0,1.853925705,1.0,0.0,13391.666666666666,0.6666666666666666,-0.9997012026592963,7,Monsoon
Maharashtra,Nagpur,2014-01,21.1498134,79.0820556,71.0,0.0,0.01786249689,7.0,301.865,13414.666666666666,0.0,4.916666666666667,1,Winter
Maharashtra,Nagpur,2014-06,21.1498134,79.0820556,14.0,0.0,0.0005298417508,0.0,320.46,32.333333333333336,0.0,-0.8028169014084507,6,Monsoon
Maharashtra,Nagpur,2014-08,21.1498134,79.0820556,36.0,0.0,0.4583644864,11.0,308.07,40.333333333333336,0.0,1.5714285714285716,8,Monsoon
Maharashtra,Nagpur,2014-09,21.1498134,79.0820556,3015.0,2.0,0.04974442414,9.0,303.068,1021.6666666666666,0.6666666666666666,82.75,9,Monsoon
Maharashtra,Nagpur,2014-10,21.1498134,79.0820556,4916.0,5.0,0.0287692752395,18.0,305.34066670000004,2655.6666666666665,2.3333333333333335,0.6305140961857381,10,Post-Monsoon
Maharashtra,Nagpur,2014-11,21.1498134,79.0820556,22.0,1.0,7.7e-05,0.0,305.4066666,2651.0,2.6666666666666665,-0.9955248169243287,11,Post-Monsoon
Maharashtra,Nagpur,2015-05,21.1498134,79.0820556,452143.0,0.0,0.019831852389999998,4.0,319.7764444666667,152360.33333333334,2.0,20550.954545454544,5,Summer
Maharashtra,Nagpur,2015-06,21.1498134,79.0820556,15521622.0,0.0,0.3916840014125,2.5,316.57216665,5324595.666666667,0.3333333333333333,33.329010954498905,6,Monsoon
Maharashtra,Nagpur,2015-07,21.1498134,79.0820556,25.0,0.0,0.3560908714,0.0,0.0,5324596.666666667,0.0,-0.999998389343588,7,Monsoon
Maharashtra,Nagpur,2015-08,21.1498134,79.0820556,31.0,0.0,0.2609805844,0.0,302.81,5173892.666666667,0.0,0.24,8,Monsoon
Maharashtra,Nagpur,2016-03,21.1498134,79.0820556,15.0,0.0,0.06843597796,6.0,310.3766666,23.666666666666668,0.0,-0.5161290322580645,3,Summer
Maharashtra,Nagpur,2016-05,21.1498134,79.0820556,55194208.0,0.0,0.018064006611666666,2.6666666666666665,318.49766666666665,18398084.666666668,0.0,3679612.8666666667,5,Summer
Maharashtra,Nagpur,2016-06,21.1498134,79.0820556,16.0,0.0,8.08e-05,0.0,320.0833334,18398079.666666668,0.0,-0.9999997101145106,6,Monsoon
Maharashtra,Nagpur,2016-07,21.1498134,79.0820556,85818.0,2.0,2.744106455,5.5,0.0,18426680.666666668,0.6666666666666666,5362.625,7,Monsoon
Maharashtra,Nagpur,2016-09,21.1498134,79.0820556,37.0,0.0,0.1495673348,13.0,303.86,28623.666666666668,0.6666666666666666,-0.9995688550187606,9,Monsoon
Maharashtra,Nagpur,2016-11,21.1498134,79.0820556,6.0,0.0,4.12e-05,0.0,303.9733334,28620.333333333332,0.6666666666666666,-0.8378378378378378,11,Post-Monsoon
Maharashtra,Nagpur,2017-06,21.1498134,79.0820556,100.0,0.0,0.1215240349,6.0,314.27,47.666666666666664,0.0,15.666666666666668,6,Monsoon
Maharashtra,Nagpur,2017-08,21.1498134,79.0820556,38.0,0.0,0.1205257228,10.0,0.0,48.0,0.0,-0.62,8,Monsoon
Maharashtra,Nagpur,2017-09,21.1498134,79.0820556,5.0,0.0,1.03122049,13.0,300.6,47.666666666666664,0.0,-0.868421052631579,9,Monsoon
Maharashtra,Nagpur,2017-10,21.1498134,79.0820556,52955.0,4.0,0.040144580965,24.0,303.834,17666.0,1.3333333333333333,10590.0,10,Post-Monsoon
Maharashtra,Nagpur,2017-11,21.1498134,79.0820556,27.0,0.0,0.001420990557,0.0,303.7966666,17662.333333333332,1.3333333333333333,-0.9994901331319045,11,Post-Monsoon
Maharashtra,Nagpur,2018-07,21.1498134,79.0820556,65.0,0.0,2.773682945,3.0,0.0,17682.333333333332,1.3333333333333333,1.4074074074074074,7,Monsoon
Maharashtra,Nagpur,2018-08,21.1498134,79.0820556,2418.0,1.0,1.12425056175,3.0,149.06,836.6666666666666,0.3333333333333333,36.2,8,Monsoon
Maharashtra,Nagpur,2018-09,21.1498134,79.0820556,5215.0,1.0,0.31247979679,20.5,303.3866667,2566.0,0.6666666666666666,1.1567411083540118,9,Monsoon
Maharashtra,Nagpur,2018-11,21.1498134,79.0820556,91.0,0.0,9.5e-06,8.0,306.54,2574.6666666666665,0.6666666666666666,-0.9825503355704698,11,Post-Monsoon
Maharashtra,Nagpur,2019-08,21.1498134,79.0820556,1215123.0,2.0,1.38841493,2.5,74.33,406809.6666666667,1.0,13352.0,8,Monsoon
Maharashtra,Nagpur,2021-07,21.1498134,79.0820556,4.0,1.0,0.5529516087,13.0,308.685,405072.6666666667,1.0,-0.9999967081521788,7,Monsoon
Maharashtra,Nagpur,2022-06,21.1498134,79.0820556,4147.0,0.0,0.090463589675,1.5,315.54666670000006,406424.6666666667,1.0,1035.75,6,Monsoon
Maharashtra,Nanded,2010-03,19.09400875,77.48319215,20.0,0.0,5.7e-05,5.0,315.272,20.0,0.0,0.0,3,Summer
Maharashtra,Nanded,2010-05,19.09400875,77.48319215,18.0,0.0,0.039374373,3.0,320.725,19.0,0.0,-0.09999999999999998,5,Summer
Maharashtra,Nanded,2011-08,19.09400875,77.48319215,7310.0,0.0,0.33677615935,5.0,150.93,2449.3333333333335,0.0,405.1111111111111,8,Monsoon
Maharashtra,Nanded,2012-02,19.09400875,77.48319215,23.0,0.0,0.0005249597183,0.0,309.552,2450.3333333333335,0.0,-0.9968536251709986,2,Winter
Maharashtra,Nanded,2012-07,19.09400875,77.48319215,27.0,0.0,0.4234094014,4.0,302.84000000000003,2453.3333333333335,0.0,0.17391304347826098,7,Monsoon
Maharashtra,Nanded,2012-08,19.09400875,77.48319215,202020425.0,0.0,0.48412022265,1.75,225.31,67340158.33333333,0.0,7482236.962962963,8,Monsoon
Maharashtra,Nanded,2013-05,19.09400875,77.48319215,23.0,0.0,0.003998651033,5.0,321.1766666,67340158.33333333,0.0,-0.9999998861501257,5,Summer
Maharashtra,Nanded,2013-11,19.09400875,77.48319215,18.0,0.0,6.08e-05,12.0,302.9466666,67340155.33333333,0.0,-0.21739130434782605,11,Post-Monsoon
Maharashtra,Nanded,2014-08,19.09400875,77.48319215,124.0,0.0,0.2181573568,14.0,307.888,55.0,0.0,5.888888888888889,8,Monsoon
Maharashtra,Nanded,2015-06,19.09400875,77.48319215,41.0,0.0,0.02150634836,5.0,317.24,61.0,0.0,-0.6693548387096775,6,Monsoon
Maharashtra,Nanded,2015-09,19.09400875,77.48319215,3815.0,1.0,0.8111624019500001,9.0,304.3075,1326.6666666666667,0.3333333333333333,92.04878048780488,9,Monsoon
Maharashtra,Nanded,2016-01,19.09400875,77.48319215,40.0,0.0,2.19e-05,0.0,307.288,1298.6666666666667,0.3333333333333333,-0.9895150720838795,1,Winter
Maharashtra,Nanded,2017-04,19.09400875,77.48319215,27.0,0.0,4.92e-05,0.0,320.0,1294.0,0.3333333333333333,-0.32499999999999996,4,Summer
Maharashtra,Nanded,2018-04,19.09400875,77.48319215,56.0,0.0,5.65e-05,4.0,321.8933334,41.0,0.0,1.074074074074074,4,Summer
Maharashtra,Nanded,2018-05,19.09400875,77.48319215,34.0,0.0,0.01594669936,0.0,316.344,39.0,0.0,-0.3928571428571429,5,Summer
Maharashtra,Nanded,2018-06,19.09400875,77.48319215,38.0,0.0,0.09510552106,4.0,314.08,42.666666666666664,0.0,0.11764705882352944,6,Monsoon
Maharashtra,Nanded,2021-11,19.09400875,77.48319215,9.0,0.0,0.07439863145,7.0,301.1533334,27.0,0.0,-0.7631578947368421,11,Post-Monsoon
Maharashtra,Nandurbar,2012-07,21.51450155,74.54070115,51.0,0.0,0.5615127164,0.0,0.0,51.0,0.0,0.0,7,Monsoon
Maharashtra,Nandurbar,2012-08,21.51450155,74.54070115,18.0,0.0,0.39250434,0.0,304.75,34.5,0.0,-0.6470588235294117,8,Monsoon
Maharashtra,Nandurbar,2013-02,21.51450155,74.54070115,162.0,0.0,0.001861465575,6.0,309.7166666,77.0,0.0,8.0,2,Winter
Maharashtra,Nandurbar,2013-05,21.51450155,74.54070115,115.0,0.0,2.85e-05,3.0,322.896,98.33333333333333,0.0,-0.2901234567901234,5,Summer
Maharashtra,Nandurbar,2013-10,21.51450155,74.54070115,31131622.0,1.0,0.2798436361475,13.5,305.13916670000003,10377299.666666666,0.3333333333333333,270708.7565217391,10,Post-Monsoon
Maharashtra,Nandurbar,2014-08,21.51450155,74.54070115,43.0,0.0,0.1531193868,0.0,304.98,10377260.0,0.3333333333333333,-0.9999986187677596,8,Monsoon
Maharashtra,Nandurbar,2016-10,21.51450155,74.54070115,51.0,0.0,0.08092460619,14.0,302.6366666,10377238.666666666,0.3333333333333333,0.18604651162790709,10,Post-Monsoon
Maharashtra,Nandurbar,2017-12,21.51450155,74.54070115,13.0,0.0,0.01750649204,7.0,303.536,35.666666666666664,0.0,-0.7450980392156863,12,Winter
Maharashtra,Nandurbar,2018-10,21.51450155,74.54070115,43.0,1.0,8.67e-05,9.0,309.7766666,35.666666666666664,0.3333333333333333,2.3076923076923075,10,Post-Monsoon
Maharashtra,Nandurbar,2019-09,21.51450155,74.54070115,2626.0,2.0,0.8880442927500001,0.0,302.755,894.0,1.0,60.06976744186046,9,Monsoon
Maharashtra,Nandurbar,2021-06,21.51450155,74.54070115,367.0,0.0,0.09326677373,5.0,309.316,1012.0,1.0,-0.8602437166793603,6,Monsoon
Maharashtra,Nashik,2009-08,20.0112475,73.7902364,39.0,0.0,0.4474799293,6.0,295.82,39.0,0.0,0.0,8,Monsoon
Maharashtra,Nashik,2009-09,20.0112475,73.7902364,3457.0,1.0,0.29427070555,18.0,300.92333329999997,1748.0,0.5,87.64102564102564,9,Monsoon
Maharashtra,Nashik,2010-05,20.0112475,73.7902364,102.0,0.0,0.003804857854,6.0,319.752,1199.3333333333333,0.3333333333333333,-0.9704946485391959,5,Summer
Maharashtra,Nashik,2010-06,20.0112475,73.7902364,12623524.0,0.0,0.6477142094,4.333333333333333,308.7477778,4209027.666666667,0.3333333333333333,123759.03921568628,6,Monsoon
Maharashtra,Nashik,2010-10,20.0112475,73.7902364,76.0,0.0,0.299518558,9.0,301.425,4207900.666666667,0.0,-0.9999939794941571,10,Post-Monsoon
Maharashtra,Nashik,2011-04,20.0112475,73.7902364,61.0,1.0,0.006124711444,5.0,315.97200000000004,4207887.0,0.3333333333333333,-0.19736842105263153,4,Summer
Maharashtra,Nashik,2011-05,20.0112475,73.7902364,5753.0,0.0,0.0044415509875,2.5,314.505,1963.3333333333333,0.3333333333333333,93.31147540983606,5,Summer
Maharashtra,Nashik,2011-06,20.0112475,73.7902364,126.0,0.0,0.5479577686,5.0,313.26,1980.0,0.3333333333333333,-0.978098383452112,6,Monsoon
Maharashtra,Nashik,2011-07,20.0112475,73.7902364,2.0,1.0,0.5663983237,4.0,277.14,1960.3333333333333,0.3333333333333333,-0.9841269841269842,7,Monsoon
Maharashtra,Nashik,2011-08,20.0112475,73.7902364,2219.0,0.0,0.50022530815,6.0,150.25,782.3333333333334,0.3333333333333333,1108.5,8,Monsoon
Maharashtra,Nashik,2011-09,20.0112475,73.7902364,3131.0,0.0,0.3402822108,0.0,296.7066666,1784.0,0.3333333333333333,0.41099594411897256,9,Monsoon
Maharashtra,Nashik,2011-10,20.0112475,73.7902364,1711715.0,0.0,0.19720245074473333,10.0,303.17444446666667,572355.0,0.0,545.6991376557011,10,Post-Monsoon
Maharashtra,Nashik,2011-11,20.0112475,73.7902364,17.0,0.0,9.65e-05,8.0,306.7,571621.0,0.0,-0.9999900684401317,11,Post-Monsoon
Maharashtra,Nashik,2011-12,20.0112475,73.7902364,6.0,1.0,4.46e-05,8.0,306.06333340000003,570579.3333333334,0.3333333333333333,-0.6470588235294117,12,Winter
Maharashtra,Nashik,2012-03,20.0112475,73.7902364,90.0,0.0,8.84e-05,5.0,314.7833334,37.666666666666664,0.3333333333333333,14.0,3,Summer
Maharashtra,Nashik,2012-04,20.0112475,73.7902364,16.0,0.0,0.00453315594,5.0,316.672,37.333333333333336,0.3333333333333333,-0.8222222222222222,4,Summer
Maharashtra,Nashik,2012-06,20.0112475,73.7902364,82.0,0.0,0.2540485365,6.0,312.58,62.666666666666664,0.0,4.125,6,Monsoon
Maharashtra,Nashik,2012-09,20.0112475,73.7902364,46.0,0.0,0.1843024431,0.0,301.08,48.0,0.0,-0.4390243902439024,9,Monsoon
Maharashtra,Nashik,2012-10,20.0112475,73.7902364,12.0,0.0,0.7999218103,20.0,300.672,46.666666666666664,0.0,-0.7391304347826086,10,Post-Monsoon
